id,offer,price,ts
1264,181,8475.10,2025-09-07 12:01:27
1265,181,8319.44,2025-09-08 12:01:27
1266,181,8419.48,2025-09-09 12:01:27
1267,181,8381.37,2025-09-10 12:01:27
1268,182,7630.08,2025-09-04 12:01:27
1269,182,7485.00,2025-09-05 12:01:27
1270,182,7333.43,2025-09-06 12:01:27
1271,182,7488.79,2025-09-07 12:01:27
1272,182,7284.91,2025-09-08 12:01:27
1273,182,7320.62,2025-09-09 12:01:27
1274,182,7279.67,2025-09-10 12:01:27
1275,183,8008.33,2025-09-04 12:01:27
1276,183,8115.30,2025-09-05 12:01:27
1277,183,8106.70,2025-09-06 12:01:27
1278,183,8106.35,2025-09-07 12:01:27
1279,183,8022.73,2025-09-08 12:01:27
1280,183,8028.90,2025-09-09 12:01:27
1281,183,7789.24,2025-09-10 12:01:27
1282,184,6882.30,2025-09-04 12:01:27
1283,184,7014.55,2025-09-05 12:01:27
1284,184,7173.46,2025-09-06 12:01:27
1285,184,6987.63,2025-09-07 12:01:27
1286,184,7062.90,2025-09-08 12:01:27
1287,184,7258.00,2025-09-09 12:01:27
1288,184,7425.78,2025-09-10 12:01:27
1289,185,6815.36,2025-09-04 12:01:27
1290,185,6737.38,2025-09-05 12:01:27
1291,185,6757.08,2025-09-06 12:01:27
1292,185,6586.65,2025-09-07 12:01:27
1293,185,6575.30,2025-09-08 12:01:27
1294,185,6683.25,2025-09-09 12:01:27
1295,185,6550.18,2025-09-10 12:01:27
1296,186,6913.99,2025-09-04 12:01:27
1297,186,6786.80,2025-09-05 12:01:27
1298,186,6980.38,2025-09-06 12:01:27
1299,186,7133.61,2025-09-07 12:01:27
1300,186,7164.19,2025-09-08 12:01:27
1301,186,7249.96,2025-09-09 12:01:27
1302,186,7086.35,2025-09-10 12:01:27
1303,187,1705.66,2025-09-04 12:01:27
1304,187,1752.49,2025-09-05 12:01:27
1305,187,1764.43,2025-09-06 12:01:27
1306,187,1752.98,2025-09-07 12:01:27
1307,187,1793.38,2025-09-08 12:01:27
1308,187,1816.99,2025-09-09 12:01:27
1309,187,1791.11,2025-09-10 12:01:27
1310,188,1510.03,2025-09-04 12:01:27
1311,188,1526.75,2025-09-05 12:01:27
1312,188,1549.67,2025-09-06 12:01:27
1313,188,1518.65,2025-09-07 12:01:27
1314,188,1552.77,2025-09-08 12:01:27
1315,188,1541.03,2025-09-09 12:01:27
1316,188,1546.76,2025-09-10 12:01:27
1317,189,1580.75,2025-09-04 12:01:27
1318,189,1580.22,2025-09-05 12:01:27
1319,189,1570.67,2025-09-06 12:01:27
1320,189,1573.15,2025-09-07 12:01:27
1321,189,1533.82,2025-09-08 12:01:27
1322,189,1509.43,2025-09-09 12:01:27
1323,189,1528.42,2025-09-10 12:01:27
1324,190,6575.14,2025-09-04 12:01:27
1325,190,6728.86,2025-09-05 12:01:27
1326,190,6578.03,2025-09-06 12:01:27
1327,190,6637.84,2025-09-07 12:01:27
1328,190,6691.68,2025-09-08 12:01:27
1329,190,6612.31,2025-09-09 12:01:27
1330,190,6483.71,2025-09-10 12:01:27
1331,191,6525.56,2025-09-04 12:01:27
1332,191,6444.41,2025-09-05 12:01:27
1333,191,6327.88,2025-09-06 12:01:27
1334,191,6222.06,2025-09-07 12:01:27
1335,191,6143.24,2025-09-08 12:01:27
1336,191,6193.87,2025-09-09 12:01:27
1337,191,6079.78,2025-09-10 12:01:27
1338,192,7359.37,2025-09-04 12:01:27
1339,192,7227.18,2025-09-05 12:01:27
1340,192,7040.20,2025-09-06 12:01:27
1341,192,6868.76,2025-09-07 12:01:27
1342,192,6827.69,2025-09-08 12:01:27
1343,192,6690.23,2025-09-09 12:01:27
1344,192,6669.63,2025-09-10 12:01:27
1345,193,5015.47,2025-09-04 12:01:27
1346,193,5054.55,2025-09-05 12:01:27
1347,193,5115.88,2025-09-06 12:01:27
1348,193,5135.09,2025-09-07 12:01:27
1349,193,5248.65,2025-09-08 12:01:27
1350,193,5169.29,2025-09-09 12:01:27
1351,193,5141.35,2025-09-10 12:01:27
1352,194,6066.71,2025-09-04 12:01:27
1353,194,6166.76,2025-09-05 12:01:27
1354,194,6181.89,2025-09-06 12:01:27
1355,194,6072.60,2025-09-07 12:01:27
1356,194,6140.59,2025-09-08 12:01:27
1357,194,6223.30,2025-09-09 12:01:27
1358,194,6187.46,2025-09-10 12:01:27
1359,195,5569.06,2025-09-04 12:01:27
1360,195,5417.41,2025-09-05 12:01:27
1361,195,5575.24,2025-09-06 12:01:27
1362,195,5656.75,2025-09-07 12:01:27
1363,195,5590.23,2025-09-08 12:01:27
1364,195,5648.06,2025-09-09 12:01:27
1365,195,5809.83,2025-09-10 12:01:27
1366,196,861.69,2025-09-04 12:01:27
1367,196,866.90,2025-09-05 12:01:27
1368,196,862.21,2025-09-06 12:01:27
1369,196,853.41,2025-09-07 12:01:27
1370,196,837.38,2025-09-08 12:01:27
1371,196,836.00,2025-09-09 12:01:27
1372,196,843.44,2025-09-10 12:01:27
1373,197,837.82,2025-09-04 12:01:27
1374,197,850.90,2025-09-05 12:01:27
1375,197,855.76,2025-09-06 12:01:27
1376,197,857.24,2025-09-07 12:01:27
1377,197,872.47,2025-09-08 12:01:27
1378,197,893.59,2025-09-09 12:01:27
1379,197,886.52,2025-09-10 12:01:27
1380,198,705.14,2025-09-04 12:01:27
1381,198,686.60,2025-09-05 12:01:27
1382,198,673.78,2025-09-06 12:01:27
1383,198,687.28,2025-09-07 12:01:27
1384,198,704.09,2025-09-08 12:01:27
1385,198,723.85,2025-09-09 12:01:27
1386,198,722.44,2025-09-10 12:01:27
1387,199,5753.28,2025-09-04 12:01:27
1388,199,5852.76,2025-09-05 12:01:27
1389,199,5965.13,2025-09-06 12:01:27
1390,199,6047.10,2025-09-07 12:01:27
1391,199,5982.32,2025-09-08 12:01:27
1392,199,5996.51,2025-09-09 12:01:27
1393,199,6031.28,2025-09-10 12:01:27
1394,200,5845.03,2025-09-04 12:01:27
1395,200,5977.23,2025-09-05 12:01:27
1396,200,6088.37,2025-09-06 12:01:27
1397,200,6082.45,2025-09-07 12:01:27
1398,200,6094.06,2025-09-08 12:01:27
1399,200,6142.27,2025-09-09 12:01:27
1400,200,6300.49,2025-09-10 12:01:27
1401,201,5226.37,2025-09-04 12:01:27
1402,201,5374.07,2025-09-05 12:01:27
1403,201,5505.39,2025-09-06 12:01:27
1404,201,5396.86,2025-09-07 12:01:27
1405,201,5465.90,2025-09-08 12:01:27
1406,201,5430.89,2025-09-09 12:01:27
1407,201,5292.40,2025-09-10 12:01:27
1408,202,4712.79,2025-09-04 12:01:27
1409,202,4740.00,2025-09-05 12:01:27
1410,202,4721.18,2025-09-06 12:01:27
1411,202,4693.30,2025-09-07 12:01:27
1412,202,4673.63,2025-09-08 12:01:27
1413,202,4548.45,2025-09-09 12:01:27
1414,202,4525.84,2025-09-10 12:01:27
1415,203,4245.26,2025-09-04 12:01:27
1416,203,4281.97,2025-09-05 12:01:27
1417,203,4235.17,2025-09-06 12:01:27
1418,203,4250.03,2025-09-07 12:01:27
1419,203,4279.55,2025-09-08 12:01:27
1420,203,4338.50,2025-09-09 12:01:27
1421,203,4211.30,2025-09-10 12:01:27
1422,204,4467.43,2025-09-04 12:01:27
1423,204,4470.63,2025-09-05 12:01:27
1424,204,4373.18,2025-09-06 12:01:27
1425,204,4404.17,2025-09-07 12:01:27
1426,204,4392.66,2025-09-08 12:01:27
1427,204,4408.84,2025-09-09 12:01:27
1428,204,4399.20,2025-09-10 12:01:27
1429,205,1444.68,2025-09-04 12:01:27
1430,205,1435.77,2025-09-05 12:01:27
1431,205,1472.33,2025-09-06 12:01:27
1432,205,1492.71,2025-09-07 12:01:27
1433,205,1467.59,2025-09-08 12:01:27
1434,205,1430.83,2025-09-09 12:01:27
1435,205,1405.49,2025-09-10 12:01:27
1436,206,1492.57,2025-09-04 12:01:27
1437,206,1482.96,2025-09-05 12:01:27
1438,206,1518.98,2025-09-06 12:01:27
1439,206,1555.78,2025-09-07 12:01:27
1440,206,1579.46,2025-09-08 12:01:27
1441,206,1532.19,2025-09-09 12:01:27
1442,206,1543.53,2025-09-10 12:01:27
1443,207,1278.67,2025-09-04 12:01:27
1444,207,1243.59,2025-09-05 12:01:27
1445,207,1264.95,2025-09-06 12:01:27
1446,207,1287.55,2025-09-07 12:01:27
1447,207,1288.32,2025-09-08 12:01:27
1448,207,1292.31,2025-09-09 12:01:27
1449,207,1324.01,2025-09-10 12:01:27
1450,208,5696.69,2025-09-04 12:01:27
1451,208,5584.02,2025-09-05 12:01:27
1452,208,5750.14,2025-09-06 12:01:27
1453,208,5739.53,2025-09-07 12:01:27
1454,208,5849.59,2025-09-08 12:01:27
1455,208,5711.35,2025-09-09 12:01:27
1456,208,5812.74,2025-09-10 12:01:27
1457,209,5560.72,2025-09-04 12:01:27
1458,209,5472.47,2025-09-05 12:01:27
1459,209,5587.41,2025-09-06 12:01:27
1460,209,5717.44,2025-09-07 12:01:27
1461,209,5815.80,2025-09-08 12:01:27
1462,209,5788.83,2025-09-09 12:01:27
1463,209,5892.92,2025-09-10 12:01:27
1464,210,5796.28,2025-09-04 12:01:27
1465,210,5947.63,2025-09-05 12:01:27
1466,210,5969.12,2025-09-06 12:01:27
1467,210,5874.73,2025-09-07 12:01:27
1468,210,5944.45,2025-09-08 12:01:27
1469,210,5876.49,2025-09-09 12:01:27
1470,210,5820.01,2025-09-10 12:01:27
1471,211,8149.27,2025-09-04 12:01:27
1472,211,8089.58,2025-09-05 12:01:27
1473,211,8083.24,2025-09-06 12:01:27
1474,211,8009.38,2025-09-07 12:01:27
1475,211,7998.93,2025-09-08 12:01:27
1476,211,8114.11,2025-09-09 12:01:27
1477,211,8043.78,2025-09-10 12:01:27
1478,212,8236.85,2025-09-04 12:01:27
1479,212,8232.63,2025-09-05 12:01:27
1480,212,8152.03,2025-09-06 12:01:27
1481,212,8015.32,2025-09-07 12:01:27
1482,212,8095.98,2025-09-08 12:01:27
1483,212,8052.73,2025-09-09 12:01:27
1484,212,7986.53,2025-09-10 12:01:27
1485,213,7822.89,2025-09-04 12:01:27
1486,213,7900.87,2025-09-05 12:01:27
1487,213,7753.47,2025-09-06 12:01:27
1488,213,7601.34,2025-09-07 12:01:27
1489,213,7487.13,2025-09-08 12:01:27
1490,213,7444.34,2025-09-09 12:01:27
1491,213,7659.30,2025-09-10 12:01:27
1492,214,4324.20,2025-09-04 12:01:27
1493,214,4362.28,2025-09-05 12:01:27
1494,214,4388.66,2025-09-06 12:01:27
1495,214,4427.64,2025-09-07 12:01:27
1496,214,4502.06,2025-09-08 12:01:27
1497,214,4542.94,2025-09-09 12:01:27
1498,214,4422.06,2025-09-10 12:01:27
1499,215,4041.38,2025-09-04 12:01:27
1500,215,4020.34,2025-09-05 12:01:27
1501,215,4059.63,2025-09-06 12:01:27
1502,215,3944.81,2025-09-07 12:01:27
1503,215,3899.29,2025-09-08 12:01:27
1504,215,3997.93,2025-09-09 12:01:27
1505,215,4079.56,2025-09-10 12:01:27
1506,216,4067.11,2025-09-04 12:01:27
1507,216,3951.68,2025-09-05 12:01:27
1508,216,3866.30,2025-09-06 12:01:27
1509,216,3891.87,2025-09-07 12:01:27
1510,216,3910.50,2025-09-08 12:01:27
1511,216,4026.48,2025-09-09 12:01:27
1512,216,4030.42,2025-09-10 12:01:27
1513,217,5023.39,2025-09-04 12:01:27
1514,217,5007.67,2025-09-05 12:01:27
1515,217,4981.03,2025-09-06 12:01:27
1516,217,4943.83,2025-09-07 12:01:27
1517,217,4967.75,2025-09-08 12:01:27
1518,217,4856.74,2025-09-09 12:01:27
1519,217,4739.87,2025-09-10 12:01:27
1520,218,5407.66,2025-09-04 12:01:27
1521,218,5502.99,2025-09-05 12:01:27
1522,218,5494.60,2025-09-06 12:01:27
1523,218,5565.15,2025-09-07 12:01:27
1524,218,5618.36,2025-09-08 12:01:27
1525,218,5611.32,2025-09-09 12:01:27
1526,218,5750.48,2025-09-10 12:01:27
1527,219,5203.02,2025-09-04 12:01:27
1528,219,5351.80,2025-09-05 12:01:27
1529,219,5464.86,2025-09-06 12:01:27
1530,219,5319.21,2025-09-07 12:01:27
1531,219,5174.38,2025-09-08 12:01:27
1532,219,5131.96,2025-09-09 12:01:27
1533,219,4980.98,2025-09-10 12:01:27
1534,220,5653.13,2025-09-04 12:01:27
1535,220,5623.91,2025-09-05 12:01:27
1536,220,5609.03,2025-09-06 12:01:27
1537,220,5684.25,2025-09-07 12:01:27
1538,220,5604.51,2025-09-08 12:01:27
1539,220,5722.36,2025-09-09 12:01:27
1540,220,5587.07,2025-09-10 12:01:27
1541,221,5812.20,2025-09-04 12:01:27
1542,221,5920.93,2025-09-05 12:01:27
1543,221,5924.78,2025-09-06 12:01:27
1544,221,6093.91,2025-09-07 12:01:27
1545,221,6162.97,2025-09-08 12:01:27
1546,221,6149.37,2025-09-09 12:01:27
1547,221,6062.85,2025-09-10 12:01:27
1548,222,4974.31,2025-09-04 12:01:27
1549,222,4831.42,2025-09-05 12:01:27
1550,222,4968.28,2025-09-06 12:01:27
1551,222,4866.87,2025-09-07 12:01:27
1552,222,4950.95,2025-09-08 12:01:27
1553,222,5087.77,2025-09-09 12:01:27
1554,222,5193.81,2025-09-10 12:01:27
1555,223,2194.20,2025-09-04 12:01:27
1556,223,2166.53,2025-09-05 12:01:27
1557,223,2113.00,2025-09-06 12:01:27
1558,223,2114.44,2025-09-07 12:01:27
1559,223,2107.51,2025-09-08 12:01:27
1560,223,2068.42,2025-09-09 12:01:27
1561,223,2073.98,2025-09-10 12:01:27
1562,224,2072.47,2025-09-04 12:01:27
1563,224,2026.40,2025-09-05 12:01:27
1564,224,1988.06,2025-09-06 12:01:27
1565,224,1958.79,2025-09-07 12:01:27
1566,224,1917.38,2025-09-08 12:01:27
1567,224,1903.76,2025-09-09 12:01:27
1568,224,1885.47,2025-09-10 12:01:27
1569,225,2179.29,2025-09-04 12:01:27
1570,225,2143.95,2025-09-05 12:01:27
1571,225,2084.15,2025-09-06 12:01:27
1572,225,2047.15,2025-09-07 12:01:27
1573,225,2057.46,2025-09-08 12:01:27
1574,225,2043.28,2025-09-09 12:01:27
1575,225,2085.05,2025-09-10 12:01:27
1576,226,3004.60,2025-09-04 12:01:27
1577,226,2999.54,2025-09-05 12:01:27
1578,226,3080.96,2025-09-06 12:01:27
1579,226,3113.92,2025-09-07 12:01:27
1580,226,3164.78,2025-09-08 12:01:27
1581,226,3101.69,2025-09-09 12:01:27
1582,226,3059.55,2025-09-10 12:01:27
1583,227,3121.99,2025-09-04 12:01:27
1584,227,3199.49,2025-09-05 12:01:27
1585,227,3226.02,2025-09-06 12:01:27
1586,227,3211.17,2025-09-07 12:01:27
1587,227,3187.26,2025-09-08 12:01:27
1588,227,3253.14,2025-09-09 12:01:27
1589,227,3178.94,2025-09-10 12:01:27
1590,228,3072.42,2025-09-04 12:01:27
1591,228,3030.45,2025-09-05 12:01:27
1592,228,2947.66,2025-09-06 12:01:27
1593,228,2891.15,2025-09-07 12:01:27
1594,228,2853.90,2025-09-08 12:01:27
1595,228,2809.89,2025-09-09 12:01:27
1596,228,2774.61,2025-09-10 12:01:27
1597,229,4730.21,2025-09-04 12:01:27
1598,229,4757.11,2025-09-05 12:01:27
1599,229,4734.77,2025-09-06 12:01:27
1600,229,4742.12,2025-09-07 12:01:27
1601,229,4815.68,2025-09-08 12:01:27
1602,229,4805.14,2025-09-09 12:01:27
1603,229,4744.23,2025-09-10 12:01:27
1604,230,5159.67,2025-09-04 12:01:27
1605,230,5264.30,2025-09-05 12:01:27
1606,230,5253.88,2025-09-06 12:01:27
1607,230,5293.59,2025-09-07 12:01:27
1608,230,5239.03,2025-09-08 12:01:27
1609,230,5284.11,2025-09-09 12:01:27
1610,230,5187.77,2025-09-10 12:01:27
1611,231,4731.49,2025-09-04 12:01:27
1612,231,4649.21,2025-09-05 12:01:27
1613,231,4593.71,2025-09-06 12:01:27
1614,231,4677.92,2025-09-07 12:01:27
1615,231,4555.11,2025-09-08 12:01:27
1616,231,4459.17,2025-09-09 12:01:27
1617,231,4331.72,2025-09-10 12:01:27
1618,232,8302.44,2025-09-04 12:01:27
1619,232,8444.66,2025-09-05 12:01:27
1620,232,8649.21,2025-09-06 12:01:27
1621,232,8815.97,2025-09-07 12:01:27
1622,232,9023.04,2025-09-08 12:01:27
1623,232,8908.30,2025-09-09 12:01:27
1624,232,8820.63,2025-09-10 12:01:27
1625,233,8055.60,2025-09-04 12:01:27
1626,233,7908.27,2025-09-05 12:01:27
1627,233,7794.60,2025-09-06 12:01:27
1628,233,7764.90,2025-09-07 12:01:27
1629,233,7712.94,2025-09-08 12:01:27
1630,233,7650.07,2025-09-09 12:01:27
1631,233,7496.16,2025-09-10 12:01:27
1632,234,7596.54,2025-09-04 12:01:27
1633,234,7489.58,2025-09-05 12:01:27
1634,234,7696.73,2025-09-06 12:01:27
1635,234,7574.61,2025-09-07 12:01:27
1636,234,7644.41,2025-09-08 12:01:27
1637,234,7792.06,2025-09-09 12:01:27
1638,234,7965.17,2025-09-10 12:01:27
1639,235,6560.79,2025-09-04 12:01:27
1640,235,6741.54,2025-09-05 12:01:27
1641,235,6581.45,2025-09-06 12:01:27
1642,235,6686.72,2025-09-07 12:01:27
1643,235,6614.21,2025-09-08 12:01:27
1644,235,6457.96,2025-09-09 12:01:27
1645,235,6406.65,2025-09-10 12:01:27
1646,236,6548.86,2025-09-04 12:01:27
1647,236,6507.62,2025-09-05 12:01:27
1648,236,6653.07,2025-09-06 12:01:27
1649,236,6760.05,2025-09-07 12:01:27
1650,236,6895.52,2025-09-08 12:01:27
1651,236,7005.82,2025-09-09 12:01:27
1652,236,6823.51,2025-09-10 12:01:27
1653,237,6357.12,2025-09-04 12:01:27
1654,237,6366.71,2025-09-05 12:01:27
1655,237,6468.31,2025-09-06 12:01:27
1656,237,6518.00,2025-09-07 12:01:27
1657,237,6567.45,2025-09-08 12:01:27
1658,237,6701.06,2025-09-09 12:01:27
1659,237,6748.35,2025-09-10 12:01:27
1660,238,6094.16,2025-09-04 12:01:27
1661,238,6262.81,2025-09-05 12:01:27
1662,238,6163.02,2025-09-06 12:01:27
1663,238,6279.67,2025-09-07 12:01:27
1664,238,6091.61,2025-09-08 12:01:27
1665,238,5911.64,2025-09-09 12:01:27
1666,238,6006.66,2025-09-10 12:01:27
1667,239,5667.77,2025-09-04 12:01:27
1668,239,5520.94,2025-09-05 12:01:27
1669,239,5405.62,2025-09-06 12:01:27
1670,239,5451.77,2025-09-07 12:01:27
1671,239,5516.42,2025-09-08 12:01:27
1672,239,5526.83,2025-09-09 12:01:27
1673,239,5634.70,2025-09-10 12:01:27
1674,240,6148.56,2025-09-04 12:01:27
1675,240,6155.02,2025-09-05 12:01:27
1676,240,6090.72,2025-09-06 12:01:27
1677,240,6026.59,2025-09-07 12:01:27
1678,240,5854.71,2025-09-08 12:01:27
1679,240,5911.11,2025-09-09 12:01:27
1680,240,5836.91,2025-09-10 12:01:27
1681,241,1069.95,2025-09-04 12:01:27
1682,241,1060.61,2025-09-05 12:01:27
1683,241,1043.04,2025-09-06 12:01:27
1684,241,1040.46,2025-09-07 12:01:27
1685,241,1016.46,2025-09-08 12:01:27
1686,241,1014.31,2025-09-09 12:01:27
1687,241,989.93,2025-09-10 12:01:27
1688,242,1086.89,2025-09-04 12:01:27
1689,242,1066.62,2025-09-05 12:01:27
1690,242,1097.01,2025-09-06 12:01:27
1691,242,1106.34,2025-09-07 12:01:27
1692,242,1118.20,2025-09-08 12:01:27
1693,242,1132.62,2025-09-09 12:01:27
1694,242,1115.40,2025-09-10 12:01:27
1695,243,1129.14,2025-09-04 12:01:27
1696,243,1159.05,2025-09-05 12:01:27
1697,243,1163.48,2025-09-06 12:01:27
1698,243,1173.88,2025-09-07 12:01:27
1699,243,1192.35,2025-09-08 12:01:27
1700,243,1217.43,2025-09-09 12:01:27
1701,243,1247.46,2025-09-10 12:01:27
1702,244,3829.01,2025-09-04 12:01:27
1703,244,3842.96,2025-09-05 12:01:27
1704,244,3730.91,2025-09-06 12:01:27
1705,244,3805.09,2025-09-07 12:01:27
1706,244,3795.82,2025-09-08 12:01:27
1707,244,3699.31,2025-09-09 12:01:27
1708,244,3775.67,2025-09-10 12:01:27
1709,245,3675.26,2025-09-04 12:01:27
1710,245,3720.86,2025-09-05 12:01:27
1711,245,3611.85,2025-09-06 12:01:27
1712,245,3517.53,2025-09-07 12:01:27
1713,245,3442.10,2025-09-08 12:01:27
1714,245,3544.49,2025-09-09 12:01:27
1715,245,3463.11,2025-09-10 12:01:27
1716,246,3843.37,2025-09-04 12:01:27
1717,246,3930.54,2025-09-05 12:01:27
1718,246,4037.20,2025-09-06 12:01:27
1719,246,4145.80,2025-09-07 12:01:27
1720,246,4159.91,2025-09-08 12:01:27
1721,246,4051.43,2025-09-09 12:01:27
1722,246,3945.47,2025-09-10 12:01:27
1723,247,2431.63,2025-09-04 12:01:27
1724,247,2369.04,2025-09-05 12:01:27
1725,247,2434.97,2025-09-06 12:01:27
1726,247,2442.42,2025-09-07 12:01:27
1727,247,2490.29,2025-09-08 12:01:27
1728,247,2468.22,2025-09-09 12:01:27
1729,247,2512.88,2025-09-10 12:01:27
1730,248,2594.37,2025-09-04 12:01:27
1731,248,2550.94,2025-09-05 12:01:27
1732,248,2538.18,2025-09-06 12:01:27
1733,248,2542.77,2025-09-07 12:01:27
1734,248,2486.86,2025-09-08 12:01:27
1735,248,2450.92,2025-09-09 12:01:27
1736,248,2485.92,2025-09-10 12:01:27
1737,249,2498.65,2025-09-04 12:01:27
1738,249,2541.99,2025-09-05 12:01:27
1739,249,2468.43,2025-09-06 12:01:27
1740,249,2492.98,2025-09-07 12:01:27
1741,249,2531.33,2025-09-08 12:01:27
1742,249,2456.18,2025-09-09 12:01:27
1743,249,2395.86,2025-09-10 12:01:27
1744,250,5894.03,2025-09-04 12:01:27
1745,250,5977.84,2025-09-05 12:01:27
1746,250,6125.99,2025-09-06 12:01:27
1747,250,6130.91,2025-09-07 12:01:27
1748,250,5986.70,2025-09-08 12:01:27
1749,250,6008.26,2025-09-09 12:01:27
1750,250,6113.25,2025-09-10 12:01:27
1751,251,5734.77,2025-09-04 12:01:27
1752,251,5897.11,2025-09-05 12:01:27
1753,251,5796.87,2025-09-06 12:01:27
1754,251,5923.68,2025-09-07 12:01:27
1755,251,5902.14,2025-09-08 12:01:27
1756,251,5766.45,2025-09-09 12:01:27
1757,251,5656.79,2025-09-10 12:01:27
1758,252,5747.05,2025-09-04 12:01:27
1759,252,5868.46,2025-09-05 12:01:27
1760,252,5813.93,2025-09-06 12:01:27
1761,252,5866.68,2025-09-07 12:01:27
1762,252,5806.35,2025-09-08 12:01:27
1763,252,5868.13,2025-09-09 12:01:27
1764,252,5743.91,2025-09-10 12:01:27
1765,253,7911.51,2025-09-04 12:01:27
1766,253,7700.29,2025-09-05 12:01:27
1767,253,7481.31,2025-09-06 12:01:27
1768,253,7498.69,2025-09-07 12:01:27
1769,253,7314.10,2025-09-08 12:01:27
1770,253,7336.77,2025-09-09 12:01:27
1771,253,7391.59,2025-09-10 12:01:27
1772,254,8282.00,2025-09-04 12:01:27
1773,254,8343.21,2025-09-05 12:01:27
1774,254,8427.10,2025-09-06 12:01:27
1775,254,8426.18,2025-09-07 12:01:27
1776,254,8504.01,2025-09-08 12:01:27
1777,254,8733.00,2025-09-09 12:01:27
1778,254,8692.46,2025-09-10 12:01:27
1779,255,7874.65,2025-09-04 12:01:27
1780,255,7859.73,2025-09-05 12:01:27
1781,255,7739.42,2025-09-06 12:01:27
1782,255,7735.14,2025-09-07 12:01:27
1783,255,7664.61,2025-09-08 12:01:27
1784,255,7524.29,2025-09-09 12:01:27
1785,255,7747.43,2025-09-10 12:01:27
1786,256,6949.21,2025-09-04 12:01:27
1787,256,6767.13,2025-09-05 12:01:27
1788,256,6616.41,2025-09-06 12:01:27
1789,256,6809.15,2025-09-07 12:01:27
1790,256,6741.60,2025-09-08 12:01:27
1791,256,6733.63,2025-09-09 12:01:27
1792,256,6792.54,2025-09-10 12:01:27
1793,257,7056.38,2025-09-04 12:01:27
1794,257,7054.03,2025-09-05 12:01:27
1795,257,7195.43,2025-09-06 12:01:27
1796,257,7238.54,2025-09-07 12:01:27
1797,257,7418.45,2025-09-08 12:01:27
1798,257,7462.54,2025-09-09 12:01:27
1799,257,7404.56,2025-09-10 12:01:27
1800,258,6799.81,2025-09-04 12:01:27
1801,258,6999.85,2025-09-05 12:01:27
1802,258,6992.82,2025-09-06 12:01:27
1803,258,6938.35,2025-09-07 12:01:27
1804,258,6920.68,2025-09-08 12:01:27
1805,258,7113.44,2025-09-09 12:01:27
1806,258,7136.83,2025-09-10 12:01:27
1807,259,2761.31,2025-09-04 12:01:27
1808,259,2697.57,2025-09-05 12:01:27
1809,259,2655.42,2025-09-06 12:01:27
1810,259,2672.97,2025-09-07 12:01:27
1811,259,2657.79,2025-09-08 12:01:27
1812,259,2604.44,2025-09-09 12:01:27
1813,259,2548.13,2025-09-10 12:01:27
1814,260,2525.33,2025-09-04 12:01:27
1815,260,2503.95,2025-09-05 12:01:27
1816,260,2547.34,2025-09-06 12:01:27
1817,260,2519.34,2025-09-07 12:01:27
1818,260,2554.57,2025-09-08 12:01:27
1819,260,2599.02,2025-09-09 12:01:27
1820,260,2544.15,2025-09-10 12:01:27
1821,261,2437.30,2025-09-04 12:01:27
1822,261,2377.20,2025-09-05 12:01:27
1823,261,2414.65,2025-09-06 12:01:27
1824,261,2402.76,2025-09-07 12:01:27
1825,261,2449.87,2025-09-08 12:01:27
1826,261,2385.30,2025-09-09 12:01:27
1827,261,2456.80,2025-09-10 12:01:27
1828,262,6437.50,2025-09-04 12:01:27
1829,262,6245.53,2025-09-05 12:01:27
1830,262,6070.61,2025-09-06 12:01:27
1831,262,5915.18,2025-09-07 12:01:27
1832,262,5907.04,2025-09-08 12:01:27
1833,262,5955.25,2025-09-09 12:01:27
1834,262,5954.64,2025-09-10 12:01:27
1835,263,6648.53,2025-09-04 12:01:27
1836,263,6685.38,2025-09-05 12:01:27
1837,263,6660.51,2025-09-06 12:01:27
1838,263,6715.80,2025-09-07 12:01:27
1839,263,6867.29,2025-09-08 12:01:27
1840,263,6726.24,2025-09-09 12:01:27
1841,263,6774.14,2025-09-10 12:01:27
1842,264,6628.39,2025-09-04 12:01:27
1843,264,6463.37,2025-09-05 12:01:27
1844,264,6571.36,2025-09-06 12:01:27
1845,264,6467.58,2025-09-07 12:01:27
1846,264,6408.98,2025-09-08 12:01:27
1847,264,6470.87,2025-09-09 12:01:27
1848,264,6613.82,2025-09-10 12:01:27
1849,265,1896.33,2025-09-04 12:01:27
1850,265,1880.50,2025-09-05 12:01:27
1851,265,1842.14,2025-09-06 12:01:27
1852,265,1792.80,2025-09-07 12:01:27
1853,265,1811.91,2025-09-08 12:01:27
1854,265,1790.51,2025-09-09 12:01:27
1855,265,1778.72,2025-09-10 12:01:27
1856,266,2124.00,2025-09-04 12:01:27
1857,266,2088.81,2025-09-05 12:01:27
1858,266,2129.56,2025-09-06 12:01:27
1859,266,2097.53,2025-09-07 12:01:27
1860,266,2038.55,2025-09-08 12:01:27
1861,266,1993.58,2025-09-09 12:01:27
1862,266,1942.26,2025-09-10 12:01:27
1863,267,1948.48,2025-09-04 12:01:27
1864,267,1927.49,2025-09-05 12:01:27
1865,267,1947.44,2025-09-06 12:01:27
1866,267,1946.97,2025-09-07 12:01:27
1867,267,1894.96,2025-09-08 12:01:27
1868,267,1863.26,2025-09-09 12:01:27
1869,267,1822.69,2025-09-10 12:01:27
1870,268,5794.86,2025-09-04 12:01:27
1871,268,5692.54,2025-09-05 12:01:27
1872,268,5815.63,2025-09-06 12:01:27
